ModelNet Loading
------ (9840, 2048, 3) (9840, 1)
------ (2468, 2048, 3) (2468, 1)
[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39] [100  50 100  20 100 100  20 100 100  20  20  20  86  20  86  20 100 100
  20  20  20 100 100  86  20 100 100  20 100  20 100  20  20 100  20 100
 100 100  20  20]
[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39] [100  50 100  20 100 100  20 100 100  20  20  20  86  20  86  20 100 100
  20  20  20 100 100  86  20 100 100  20 100  20 100  20  20 100  20 100
 100 100  20  20]
(9840, 2048, 3)
(2468, 2048, 3)
Cuda available :-  True

device cuda 

*************** Using pretrained ***************
ContrastiveLearning_Model/saved_models/ModelNetPretrained40/masked_encoder_160_512_150_200_64_16_128_3_0.05_True_False_pd1024_ed64_lr0.001_sndl_ST.pth
val_subsample_size:  128

bs: 32 ss 256 

 Epoch [1/250], Train Loss: 2.9358, Train Accuracy: 0.2219, Train F1: 0.1929, Validation Loss: 2.4485,Validation Accuracy: 0.3209, Val F1: 0.2376
 Epoch [150/250], Train Loss: 0.5903, Train Accuracy: 0.7969, Train F1: 0.7932, Validation Loss: 0.8429,Validation Accuracy: 0.7508, Val F1: 0.6901
 Epoch [151/250], Train Loss: 0.5468, Train Accuracy: 0.8133, Train F1: 0.8117, Validation Loss: 0.8289,Validation Accuracy: 0.7557, Val F1: 0.6919
 Epoch [152/250], Train Loss: 0.5305, Train Accuracy: 0.8109, Train F1: 0.8077, Validation Loss: 0.8516,Validation Accuracy: 0.7658, Val F1: 0.6987
 Epoch [153/250], Train Loss: 0.5719, Train Accuracy: 0.7957, Train F1: 0.7925, Validation Loss: 0.8443,Validation Accuracy: 0.7597, Val F1: 0.6969
 Epoch [154/250], Train Loss: 0.5730, Train Accuracy: 0.7922, Train F1: 0.7900, Validation Loss: 0.7877,Validation Accuracy: 0.7658, Val F1: 0.7021
 Epoch [155/250], Train Loss: 0.5750, Train Accuracy: 0.7977, Train F1: 0.7936, Validation Loss: 0.8321,Validation Accuracy: 0.7464, Val F1: 0.6870
 Epoch [156/250], Train Loss: 0.5712, Train Accuracy: 0.7973, Train F1: 0.7945, Validation Loss: 0.7984,Validation Accuracy: 0.7674, Val F1: 0.6938
 Epoch [157/250], Train Loss: 0.5489, Train Accuracy: 0.8172, Train F1: 0.8133, Validation Loss: 0.8439,Validation Accuracy: 0.7553, Val F1: 0.6846
 Epoch [158/250], Train Loss: 0.5655, Train Accuracy: 0.8051, Train F1: 0.8031, Validation Loss: 0.9413,Validation Accuracy: 0.7318, Val F1: 0.6618
 Epoch [159/250], Train Loss: 0.6001, Train Accuracy: 0.7934, Train F1: 0.7899, Validation Loss: 0.8427,Validation Accuracy: 0.7520, Val F1: 0.6845
 Epoch [160/250], Train Loss: 0.5446, Train Accuracy: 0.8090, Train F1: 0.8047, Validation Loss: 0.7688,Validation Accuracy: 0.7678, Val F1: 0.7037
 Epoch [161/250], Train Loss: 0.5565, Train Accuracy: 0.8117, Train F1: 0.8094, Validation Loss: 0.8367,Validation Accuracy: 0.7557, Val F1: 0.6856
 Epoch [162/250], Train Loss: 0.5697, Train Accuracy: 0.7977, Train F1: 0.7953, Validation Loss: 0.7839,Validation Accuracy: 0.7674, Val F1: 0.7026
 Epoch [163/250], Train Loss: 0.5713, Train Accuracy: 0.8008, Train F1: 0.7960, Validation Loss: 0.8191,Validation Accuracy: 0.7601, Val F1: 0.7071
 Epoch [164/250], Train Loss: 0.5643, Train Accuracy: 0.8063, Train F1: 0.8046, Validation Loss: 0.8314,Validation Accuracy: 0.7573, Val F1: 0.6985
 Epoch [165/250], Train Loss: 0.5442, Train Accuracy: 0.8113, Train F1: 0.8088, Validation Loss: 0.7784,Validation Accuracy: 0.7727, Val F1: 0.7120
 Epoch [166/250], Train Loss: 0.5619, Train Accuracy: 0.8020, Train F1: 0.7992, Validation Loss: 0.8007,Validation Accuracy: 0.7532, Val F1: 0.6889
 Epoch [167/250], Train Loss: 0.5648, Train Accuracy: 0.8074, Train F1: 0.8047, Validation Loss: 0.8117,Validation Accuracy: 0.7634, Val F1: 0.6958
 Epoch [168/250], Train Loss: 0.5446, Train Accuracy: 0.8012, Train F1: 0.7977, Validation Loss: 0.7916,Validation Accuracy: 0.7686, Val F1: 0.7175
 Epoch [169/250], Train Loss: 0.5558, Train Accuracy: 0.7992, Train F1: 0.7960, Validation Loss: 0.8878,Validation Accuracy: 0.7431, Val F1: 0.6769
 Epoch [170/250], Train Loss: 0.5441, Train Accuracy: 0.8078, Train F1: 0.8047, Validation Loss: 0.8060,Validation Accuracy: 0.7658, Val F1: 0.6901
 Epoch [171/250], Train Loss: 0.5446, Train Accuracy: 0.8102, Train F1: 0.8077, Validation Loss: 0.8448,Validation Accuracy: 0.7678, Val F1: 0.7126
 Epoch [172/250], Train Loss: 0.5587, Train Accuracy: 0.8027, Train F1: 0.8004, Validation Loss: 0.7905,Validation Accuracy: 0.7682, Val F1: 0.6975
 Epoch [173/250], Train Loss: 0.5527, Train Accuracy: 0.8059, Train F1: 0.8035, Validation Loss: 0.7387,Validation Accuracy: 0.7808, Val F1: 0.7222
 Epoch [174/250], Train Loss: 0.5490, Train Accuracy: 0.8059, Train F1: 0.8022, Validation Loss: 0.8327,Validation Accuracy: 0.7488, Val F1: 0.6843
 Epoch [175/250], Train Loss: 0.5239, Train Accuracy: 0.8230, Train F1: 0.8204, Validation Loss: 0.8002,Validation Accuracy: 0.7609, Val F1: 0.6929
 Epoch [176/250], Train Loss: 0.5488, Train Accuracy: 0.8102, Train F1: 0.8079, Validation Loss: 0.7805,Validation Accuracy: 0.7662, Val F1: 0.7011
 Epoch [177/250], Train Loss: 0.5171, Train Accuracy: 0.8133, Train F1: 0.8093, Validation Loss: 0.8017,Validation Accuracy: 0.7609, Val F1: 0.6967
 Epoch [178/250], Train Loss: 0.5395, Train Accuracy: 0.8109, Train F1: 0.8082, Validation Loss: 0.8231,Validation Accuracy: 0.7569, Val F1: 0.7024
 Epoch [179/250], Train Loss: 0.5274, Train Accuracy: 0.8184, Train F1: 0.8155, Validation Loss: 0.8141,Validation Accuracy: 0.7541, Val F1: 0.6923
 Epoch [180/250], Train Loss: 0.5481, Train Accuracy: 0.8086, Train F1: 0.8072, Validation Loss: 0.7584,Validation Accuracy: 0.7666, Val F1: 0.7054
 Epoch [181/250], Train Loss: 0.5115, Train Accuracy: 0.8109, Train F1: 0.8083, Validation Loss: 0.7977,Validation Accuracy: 0.7654, Val F1: 0.6989
 Epoch [182/250], Train Loss: 0.5294, Train Accuracy: 0.8145, Train F1: 0.8129, Validation Loss: 0.9011,Validation Accuracy: 0.7419, Val F1: 0.6934
 Epoch [183/250], Train Loss: 0.5221, Train Accuracy: 0.8176, Train F1: 0.8151, Validation Loss: 0.7977,Validation Accuracy: 0.7666, Val F1: 0.7097
 Epoch [184/250], Train Loss: 0.5488, Train Accuracy: 0.8094, Train F1: 0.8069, Validation Loss: 0.7868,Validation Accuracy: 0.7707, Val F1: 0.6973
 Epoch [185/250], Train Loss: 0.5190, Train Accuracy: 0.8141, Train F1: 0.8118, Validation Loss: 0.8329,Validation Accuracy: 0.7731, Val F1: 0.7091
 Epoch [186/250], Train Loss: 0.5048, Train Accuracy: 0.8238, Train F1: 0.8217, Validation Loss: 0.8032,Validation Accuracy: 0.7743, Val F1: 0.7127
 Epoch [187/250], Train Loss: 0.5437, Train Accuracy: 0.8023, Train F1: 0.7998, Validation Loss: 0.7933,Validation Accuracy: 0.7747, Val F1: 0.7099
 Epoch [188/250], Train Loss: 0.5135, Train Accuracy: 0.8160, Train F1: 0.8140, Validation Loss: 0.8683,Validation Accuracy: 0.7593, Val F1: 0.6929
 Epoch [189/250], Train Loss: 0.5014, Train Accuracy: 0.8324, Train F1: 0.8306, Validation Loss: 0.8216,Validation Accuracy: 0.7634, Val F1: 0.7037
 Epoch [190/250], Train Loss: 0.5345, Train Accuracy: 0.8121, Train F1: 0.8096, Validation Loss: 0.8145,Validation Accuracy: 0.7573, Val F1: 0.7026
 Epoch [191/250], Train Loss: 0.5415, Train Accuracy: 0.8043, Train F1: 0.8018, Validation Loss: 0.8457,Validation Accuracy: 0.7573, Val F1: 0.6892
 Epoch [192/250], Train Loss: 0.5237, Train Accuracy: 0.8113, Train F1: 0.8092, Validation Loss: 0.8279,Validation Accuracy: 0.7597, Val F1: 0.6961
 Epoch [193/250], Train Loss: 0.5299, Train Accuracy: 0.8125, Train F1: 0.8102, Validation Loss: 0.8402,Validation Accuracy: 0.7601, Val F1: 0.6984
 Epoch [194/250], Train Loss: 0.4978, Train Accuracy: 0.8289, Train F1: 0.8263, Validation Loss: 0.7809,Validation Accuracy: 0.7751, Val F1: 0.7130
 Epoch [195/250], Train Loss: 0.5042, Train Accuracy: 0.8234, Train F1: 0.8190, Validation Loss: 0.7848,Validation Accuracy: 0.7654, Val F1: 0.7143
 Epoch [196/250], Train Loss: 0.5140, Train Accuracy: 0.8094, Train F1: 0.8079, Validation Loss: 0.8287,Validation Accuracy: 0.7662, Val F1: 0.7067
 Epoch [197/250], Train Loss: 0.4904, Train Accuracy: 0.8281, Train F1: 0.8252, Validation Loss: 0.7960,Validation Accuracy: 0.7711, Val F1: 0.7185
 Epoch [198/250], Train Loss: 0.5058, Train Accuracy: 0.8211, Train F1: 0.8191, Validation Loss: 0.7945,Validation Accuracy: 0.7703, Val F1: 0.7116
 Epoch [199/250], Train Loss: 0.5127, Train Accuracy: 0.8211, Train F1: 0.8180, Validation Loss: 0.8710,Validation Accuracy: 0.7468, Val F1: 0.6827
 Epoch [200/250], Train Loss: 0.5309, Train Accuracy: 0.8082, Train F1: 0.8053, Validation Loss: 0.8173,Validation Accuracy: 0.7658, Val F1: 0.7064
 Epoch [201/250], Train Loss: 0.5587, Train Accuracy: 0.8066, Train F1: 0.8061, Validation Loss: 0.7959,Validation Accuracy: 0.7662, Val F1: 0.6976
 Epoch [202/250], Train Loss: 0.5269, Train Accuracy: 0.8176, Train F1: 0.8144, Validation Loss: 0.8324,Validation Accuracy: 0.7654, Val F1: 0.7094
 Epoch [203/250], Train Loss: 0.5283, Train Accuracy: 0.8148, Train F1: 0.8128, Validation Loss: 0.8025,Validation Accuracy: 0.7662, Val F1: 0.7161
 Epoch [204/250], Train Loss: 0.4987, Train Accuracy: 0.8277, Train F1: 0.8250, Validation Loss: 0.8341,Validation Accuracy: 0.7577, Val F1: 0.7002
 Epoch [205/250], Train Loss: 0.4784, Train Accuracy: 0.8285, Train F1: 0.8261, Validation Loss: 0.8542,Validation Accuracy: 0.7484, Val F1: 0.6872
 Epoch [206/250], Train Loss: 0.5321, Train Accuracy: 0.8070, Train F1: 0.8050, Validation Loss: 0.9065,Validation Accuracy: 0.7536, Val F1: 0.6886
 Epoch [207/250], Train Loss: 0.5200, Train Accuracy: 0.8223, Train F1: 0.8191, Validation Loss: 0.8599,Validation Accuracy: 0.7391, Val F1: 0.6882
 Epoch [208/250], Train Loss: 0.4992, Train Accuracy: 0.8238, Train F1: 0.8224, Validation Loss: 0.8532,Validation Accuracy: 0.7605, Val F1: 0.6988
 Epoch [209/250], Train Loss: 0.4998, Train Accuracy: 0.8258, Train F1: 0.8223, Validation Loss: 0.8294,Validation Accuracy: 0.7674, Val F1: 0.7023
 Epoch [210/250], Train Loss: 0.5044, Train Accuracy: 0.8230, Train F1: 0.8190, Validation Loss: 0.7854,Validation Accuracy: 0.7743, Val F1: 0.7104
 Epoch [211/250], Train Loss: 0.4918, Train Accuracy: 0.8227, Train F1: 0.8189, Validation Loss: 0.7619,Validation Accuracy: 0.7857, Val F1: 0.7382
 Epoch [212/250], Train Loss: 0.5107, Train Accuracy: 0.8285, Train F1: 0.8264, Validation Loss: 0.8517,Validation Accuracy: 0.7646, Val F1: 0.6925
 Epoch [213/250], Train Loss: 0.5221, Train Accuracy: 0.8176, Train F1: 0.8142, Validation Loss: 0.8269,Validation Accuracy: 0.7553, Val F1: 0.6986
 Epoch [214/250], Train Loss: 0.4860, Train Accuracy: 0.8297, Train F1: 0.8281, Validation Loss: 0.7972,Validation Accuracy: 0.7605, Val F1: 0.6998
 Epoch [215/250], Train Loss: 0.4966, Train Accuracy: 0.8258, Train F1: 0.8225, Validation Loss: 0.8393,Validation Accuracy: 0.7678, Val F1: 0.7141
 Epoch [216/250], Train Loss: 0.4853, Train Accuracy: 0.8227, Train F1: 0.8193, Validation Loss: 0.7656,Validation Accuracy: 0.7727, Val F1: 0.7086
 Epoch [217/250], Train Loss: 0.4703, Train Accuracy: 0.8367, Train F1: 0.8351, Validation Loss: 0.7389,Validation Accuracy: 0.7824, Val F1: 0.7250
 Epoch [218/250], Train Loss: 0.4880, Train Accuracy: 0.8324, Train F1: 0.8301, Validation Loss: 0.8290,Validation Accuracy: 0.7719, Val F1: 0.7110
 Epoch [219/250], Train Loss: 0.5109, Train Accuracy: 0.8238, Train F1: 0.8213, Validation Loss: 0.8201,Validation Accuracy: 0.7670, Val F1: 0.7002
 Epoch [220/250], Train Loss: 0.4916, Train Accuracy: 0.8246, Train F1: 0.8223, Validation Loss: 0.7736,Validation Accuracy: 0.7780, Val F1: 0.7225
 Epoch [221/250], Train Loss: 0.4782, Train Accuracy: 0.8227, Train F1: 0.8212, Validation Loss: 0.8247,Validation Accuracy: 0.7613, Val F1: 0.6992
 Epoch [222/250], Train Loss: 0.4809, Train Accuracy: 0.8211, Train F1: 0.8193, Validation Loss: 0.8513,Validation Accuracy: 0.7536, Val F1: 0.6909
 Epoch [223/250], Train Loss: 0.4966, Train Accuracy: 0.8187, Train F1: 0.8155, Validation Loss: 0.8209,Validation Accuracy: 0.7719, Val F1: 0.7238
 Epoch [224/250], Train Loss: 0.4992, Train Accuracy: 0.8246, Train F1: 0.8235, Validation Loss: 0.8310,Validation Accuracy: 0.7670, Val F1: 0.7048
 Epoch [225/250], Train Loss: 0.4580, Train Accuracy: 0.8352, Train F1: 0.8331, Validation Loss: 0.8607,Validation Accuracy: 0.7512, Val F1: 0.6894
 Epoch [226/250], Train Loss: 0.4933, Train Accuracy: 0.8230, Train F1: 0.8207, Validation Loss: 0.7606,Validation Accuracy: 0.7861, Val F1: 0.7225
 Epoch [227/250], Train Loss: 0.5272, Train Accuracy: 0.8180, Train F1: 0.8143, Validation Loss: 0.7812,Validation Accuracy: 0.7686, Val F1: 0.7057
 Epoch [228/250], Train Loss: 0.5223, Train Accuracy: 0.8102, Train F1: 0.8081, Validation Loss: 0.8382,Validation Accuracy: 0.7715, Val F1: 0.7054
 Epoch [229/250], Train Loss: 0.5219, Train Accuracy: 0.8160, Train F1: 0.8138, Validation Loss: 0.7755,Validation Accuracy: 0.7792, Val F1: 0.7198
 Epoch [230/250], Train Loss: 0.4771, Train Accuracy: 0.8316, Train F1: 0.8278, Validation Loss: 0.7783,Validation Accuracy: 0.7743, Val F1: 0.7087
 Epoch [231/250], Train Loss: 0.4821, Train Accuracy: 0.8313, Train F1: 0.8294, Validation Loss: 0.8401,Validation Accuracy: 0.7622, Val F1: 0.6959
 Epoch [232/250], Train Loss: 0.4902, Train Accuracy: 0.8223, Train F1: 0.8191, Validation Loss: 0.8104,Validation Accuracy: 0.7630, Val F1: 0.7038
 Epoch [233/250], Train Loss: 0.4704, Train Accuracy: 0.8371, Train F1: 0.8369, Validation Loss: 0.7732,Validation Accuracy: 0.7788, Val F1: 0.7209
 Epoch [234/250], Train Loss: 0.4861, Train Accuracy: 0.8266, Train F1: 0.8246, Validation Loss: 0.8086,Validation Accuracy: 0.7593, Val F1: 0.6987
 Epoch [235/250], Train Loss: 0.5179, Train Accuracy: 0.8199, Train F1: 0.8180, Validation Loss: 0.8973,Validation Accuracy: 0.7407, Val F1: 0.6870
 Epoch [236/250], Train Loss: 0.4604, Train Accuracy: 0.8359, Train F1: 0.8337, Validation Loss: 0.8400,Validation Accuracy: 0.7678, Val F1: 0.7085
 Epoch [237/250], Train Loss: 0.4623, Train Accuracy: 0.8332, Train F1: 0.8298, Validation Loss: 0.8078,Validation Accuracy: 0.7715, Val F1: 0.7109
 Epoch [238/250], Train Loss: 0.4701, Train Accuracy: 0.8301, Train F1: 0.8275, Validation Loss: 0.7973,Validation Accuracy: 0.7703, Val F1: 0.7107
 Epoch [239/250], Train Loss: 0.4802, Train Accuracy: 0.8285, Train F1: 0.8268, Validation Loss: 0.7664,Validation Accuracy: 0.7905, Val F1: 0.7184
 Epoch [240/250], Train Loss: 0.4822, Train Accuracy: 0.8262, Train F1: 0.8234, Validation Loss: 0.9037,Validation Accuracy: 0.7439, Val F1: 0.6771
 Epoch [241/250], Train Loss: 0.4989, Train Accuracy: 0.8187, Train F1: 0.8166, Validation Loss: 0.7904,Validation Accuracy: 0.7755, Val F1: 0.7210
 Epoch [242/250], Train Loss: 0.4989, Train Accuracy: 0.8172, Train F1: 0.8152, Validation Loss: 0.8073,Validation Accuracy: 0.7541, Val F1: 0.6983
 Epoch [243/250], Train Loss: 0.4939, Train Accuracy: 0.8242, Train F1: 0.8219, Validation Loss: 0.8727,Validation Accuracy: 0.7682, Val F1: 0.7050
 Epoch [244/250], Train Loss: 0.5087, Train Accuracy: 0.8172, Train F1: 0.8146, Validation Loss: 0.8098,Validation Accuracy: 0.7654, Val F1: 0.6991
 Epoch [245/250], Train Loss: 0.4967, Train Accuracy: 0.8195, Train F1: 0.8176, Validation Loss: 0.8114,Validation Accuracy: 0.7751, Val F1: 0.7206
 Epoch [246/250], Train Loss: 0.5143, Train Accuracy: 0.8172, Train F1: 0.8152, Validation Loss: 0.8399,Validation Accuracy: 0.7609, Val F1: 0.7018
 Epoch [247/250], Train Loss: 0.4462, Train Accuracy: 0.8324, Train F1: 0.8299, Validation Loss: 0.7595,Validation Accuracy: 0.7853, Val F1: 0.7274
 Epoch [248/250], Train Loss: 0.5099, Train Accuracy: 0.8172, Train F1: 0.8144, Validation Loss: 0.7989,Validation Accuracy: 0.7759, Val F1: 0.7101
 Epoch [249/250], Train Loss: 0.4887, Train Accuracy: 0.8305, Train F1: 0.8289, Validation Loss: 0.8514,Validation Accuracy: 0.7573, Val F1: 0.6949
 Epoch [250/250], Train Loss: 0.4855, Train Accuracy: 0.8383, Train F1: 0.8355, Validation Loss: 0.8594,Validation Accuracy: 0.7585, Val F1: 0.6931
Validation accuracy: 0.32090762 0.39222042 0.41693679 0.44408428 0.44489465 0.50040519 0.50121556 0.55551053 0.55632091 0.59440843 0.54902755 0.58711507 0.63128039 0.61709887 0.60858995 0.62236629 0.62884927 0.64991896 0.66693679 0.64667747 0.63047002 0.66896272 0.67463533 0.64303079 0.64586710 0.66774716 0.68192869 0.67909238 0.66572123 0.65235008 0.68192869 0.66977310 0.65721232 0.69205835 0.70502431 0.68557536 0.70340357 0.69246353 0.70461912 0.69854133 0.67585089 0.70664506 0.71839546 0.66247974 0.70542950 0.72204214 0.70948136 0.70178282 0.69692058 0.73946515 0.72852512 0.67828201 0.74149109 0.72123177 0.72042139 0.71839546 0.71839546 0.72285251 0.71717990 0.73257699 0.71799028 0.70259319 0.73946515 0.71799028 0.73014587 0.72082658 0.72974068 0.71231767 0.72487844 0.73176661 0.73014587 0.74311183 0.71353323 0.75040519 0.72163695 0.73824959 0.72528363 0.74149109 0.75243112 0.75405186 0.71353323 0.73500810 0.73987034 0.75202593 0.75810373 0.74959481 0.74675851 0.73379254 0.74351702 0.74270665 0.73541329 0.74594814 0.75810373 0.75486224 0.72649919 0.73987034 0.73865478 0.76863857 0.73500810 0.74837925 0.74959481 0.75931929 0.75202593 0.75891410 0.76620746 0.75567261 0.76175041 0.76499190 0.74068071 0.75931929 0.70664506 0.77066451 0.74351702 0.75445705 0.74797407 0.76012966 0.76256078 0.75729335 0.76377634 0.74432739 0.72852512 0.75931929 0.77066451 0.75162075 0.74108590 0.74878444 0.77066451 0.78646677 0.74392220 0.74675851 0.75567261 0.77471637 0.74959481 0.73541329 0.76863857 0.76458671 0.74392220 0.75526742 0.74149109 0.76904376 0.76620746 0.76863857 0.74959481 0.75081037 0.75364668 0.74959481 0.76256078 0.73014587 0.72649919 0.75081037 0.75567261 0.76580227 0.75972447 0.76580227 0.74635332 0.76742301 0.75526742 0.73176661 0.75202593 0.76782820 0.75567261 0.76742301 0.76012966 0.75729335 0.77269044 0.75324149 0.76337115 0.76863857 0.74311183 0.76580227 0.76782820 0.76823339 0.78079417 0.74878444 0.76094003 0.76620746 0.76094003 0.75688817 0.75405186 0.76661264 0.76539708 0.74189627 0.76661264 0.77066451 0.77309562 0.77431118 0.77471637 0.75931929 0.76337115 0.75729335 0.75729335 0.75972447 0.76012966 0.77512156 0.76539708 0.76620746 0.77106969 0.77025932 0.74675851 0.76580227 0.76620746 0.76539708 0.76620746 0.75769854 0.74837925 0.75364668 0.73905997 0.76053485 0.76742301 0.77431118 0.78565640 0.76458671 0.75526742 0.76053485 0.76782820 0.77269044 0.78241491 0.77188006 0.76701783 0.77795786 0.76134522 0.75364668 0.77188006 0.76701783 0.75121556 0.78606159 0.76863857 0.77147488 0.77917342 0.77431118 0.76215559 0.76296596 0.77876823 0.75931929 0.74068071 0.76782820 0.77147488 0.77025932 0.79051864 0.74392220 0.77552674 0.75405186 0.76823339 0.76539708 0.77512156 0.76094003 0.78525122 0.77593193 0.75729335 0.75850891
Train accuracy: 0.22187500 0.37500000 0.45937500 0.46406250 0.48789063 0.51796875 0.52265625 0.54687500 0.55234375 0.56992188 0.57539063 0.58710938 0.59570312 0.61406250 0.61367187 0.61914062 0.63789063 0.63750000 0.65664062 0.65742188 0.64687500 0.66562500 0.65546875 0.66484375 0.66601562 0.66601562 0.68789062 0.68437500 0.69375000 0.69023437 0.68632812 0.68242187 0.67968750 0.66914063 0.70976562 0.70507812 0.70625000 0.71445313 0.71835938 0.71015625 0.71289062 0.70976562 0.71992188 0.70898438 0.69843750 0.73359375 0.73242188 0.72890625 0.72851562 0.74453125 0.72812500 0.73125000 0.73515625 0.74335938 0.73593750 0.73125000 0.73164063 0.74296875 0.73242188 0.74609375 0.74765625 0.74765625 0.74335938 0.73867187 0.75546875 0.76093750 0.75078125 0.75351563 0.75820312 0.74453125 0.75039062 0.76289063 0.76835937 0.75468750 0.75468750 0.76562500 0.74726563 0.77109375 0.76953125 0.77929688 0.76601562 0.76445312 0.76015625 0.75820312 0.77148438 0.77773437 0.78203125 0.76132813 0.75546875 0.77460938 0.77109375 0.76992187 0.77656250 0.79140625 0.78671875 0.77968750 0.78710938 0.78281250 0.77929688 0.78710938 0.78320312 0.78281250 0.78085938 0.78359375 0.77421875 0.76796875 0.78437500 0.79062500 0.78320312 0.78593750 0.79140625 0.77460938 0.79375000 0.78984375 0.77968750 0.79882812 0.78632813 0.79257813 0.79804688 0.78242188 0.79960937 0.79296875 0.79179687 0.77929688 0.80468750 0.81250000 0.78945312 0.79804688 0.79414063 0.78710938 0.78984375 0.80000000 0.77656250 0.79375000 0.79804688 0.80117187 0.79414063 0.79726562 0.79414063 0.80585938 0.80664062 0.79062500 0.78945312 0.78984375 0.78593750 0.79765625 0.80351562 0.81367188 0.78906250 0.79687500 0.81328125 0.81093750 0.79570312 0.79218750 0.79765625 0.79726562 0.81718750 0.80507812 0.79335937 0.80898437 0.81171875 0.79765625 0.80078125 0.80625000 0.81132812 0.80195313 0.80742187 0.80117187 0.79921875 0.80781250 0.81015625 0.80273438 0.80585938 0.80585938 0.82304687 0.81015625 0.81328125 0.81093750 0.81835938 0.80859375 0.81093750 0.81445312 0.81757813 0.80937500 0.81406250 0.82382813 0.80234375 0.81601563 0.83242187 0.81210938 0.80429688 0.81132812 0.81250000 0.82890625 0.82343750 0.80937500 0.82812500 0.82109375 0.82109375 0.80820313 0.80664062 0.81757813 0.81484375 0.82773438 0.82851562 0.80703125 0.82226562 0.82382813 0.82578125 0.82304687 0.82265625 0.82851562 0.81757813 0.82968750 0.82578125 0.82265625 0.83671875 0.83242187 0.82382813 0.82460937 0.82265625 0.82109375 0.81875000 0.82460937 0.83515625 0.82304687 0.81796875 0.81015625 0.81601563 0.83164063 0.83125000 0.82226562 0.83710938 0.82656250 0.81992188 0.83593750 0.83320313 0.83007812 0.82851562 0.82617188 0.81875000 0.81718750 0.82421875 0.81718750 0.81953125 0.81718750 0.83242187 0.81718750 0.83046875 0.83828125
Validation Loss: 2.44846539 2.05907645 1.91865603 1.81439205 1.79891823 1.62105611 1.64014676 1.50096490 1.45767464 1.35988291 1.43628016 1.33263435 1.23049948 1.30720368 1.28128464 1.24249074 1.20204285 1.17533779 1.10053229 1.13985658 1.17843267 1.10695290 1.05774810 1.19244421 1.13887701 1.08901938 1.05207202 1.03051307 1.07788764 1.09023244 1.03818158 1.10781142 1.07376800 0.99841654 0.94202288 1.03829371 0.96011350 0.99570641 0.96778670 0.99478825 1.01802349 0.95038549 0.94260770 1.07475430 0.99244533 0.92743127 1.00200918 0.98056601 1.01100124 0.86896796 0.92516811 1.04496933 0.84880419 0.92504551 0.90683213 0.90570060 0.91763992 0.91659058 0.93840630 0.89826335 0.92765831 0.93047130 0.85030307 0.90526024 0.89929541 0.91830064 0.89436255 0.97010931 0.92978360 0.90642285 0.88378763 0.85085705 0.94012899 0.83427856 0.88615302 0.86888373 0.87992594 0.90228659 0.86202117 0.84186213 0.89805995 0.87939697 0.85852339 0.82126378 0.85072024 0.82509361 0.86060426 0.90991328 0.87865352 0.86686163 0.87177289 0.86424128 0.82077943 0.83219639 0.88356365 0.88864251 0.87012542 0.77658513 0.90074672 0.83707639 0.85104028 0.81541245 0.82326071 0.79062021 0.78350433 0.84206470 0.82986371 0.78119616 0.85752654 0.79216057 0.91874745 0.77183652 0.85886054 0.81140208 0.83892205 0.83720245 0.79516280 0.81870386 0.83109605 0.85723431 0.90342199 0.81872709 0.81148330 0.82903057 0.89707380 0.85338142 0.82013281 0.73062388 0.83913994 0.85470677 0.84010855 0.75551098 0.86018098 0.93185550 0.80786458 0.80921417 0.87268212 0.82190351 0.86605725 0.78450548 0.83135051 0.80723792 0.86727870 0.84240009 0.80897361 0.82328172 0.82368552 0.92209489 0.96551699 0.84285474 0.82892360 0.85159784 0.84426381 0.78774559 0.83206937 0.79844159 0.84387132 0.94129259 0.84270458 0.76878788 0.83667447 0.78388296 0.81913806 0.83140868 0.77840685 0.80071526 0.81171969 0.79161296 0.88780824 0.80600279 0.84478794 0.79047568 0.73868202 0.83265645 0.80022895 0.78046255 0.80167204 0.82307040 0.81413223 0.75836471 0.79774589 0.90107780 0.79765421 0.78676324 0.83292146 0.80316491 0.79327567 0.86827091 0.82155768 0.81445953 0.84568895 0.82787671 0.84021555 0.78092627 0.78484221 0.82872781 0.79602745 0.79453766 0.87096272 0.81728272 0.79588734 0.83235940 0.80248359 0.83406451 0.85417048 0.90650198 0.85988949 0.85323263 0.82939058 0.78540236 0.76193474 0.85166945 0.82693059 0.79717953 0.83925337 0.76562353 0.73893915 0.82895466 0.82007158 0.77364085 0.82472232 0.85128256 0.82090969 0.83096344 0.86074996 0.76061828 0.78117832 0.83823703 0.77547039 0.77830748 0.84006656 0.81037428 0.77318219 0.80859498 0.89733928 0.84003271 0.80782593 0.79727127 0.76636478 0.90372364 0.79044382 0.80731955 0.87269694 0.80980440 0.81140111 0.83990641 0.75954884 0.79893492 0.85141252 0.85944588
